id,municipio,2020M08,2021M02,2021M08,2022M02,2022M08,2023M02,2023M08,2024M02
47146,San Miguel del Pino,0,0,0,1,1,1,1,2
47147,San Pablo de la Moraleja,0,0,0,0,0,0,0,0
47148,San Pedro de Latarce,0,0,0,0,0,0,0,0
47149,San Pelayo,0,0,0,0,0,0,0,0
47150,San Román de Hornija,0,0,3,3,3,3,3,3
47151,San Salvador,0,0,0,0,0,0,0,0
47152,Santa Eufemia del Arroyo,1,1,1,1,1,1,0,0
47153,Santervás de Campos,0,0,0,0,0,0,0,0
47154,Santibáñez de Valcorba,0,0,0,0,0,0,1,2
47155,Santovenia de Pisuerga,2,2,2,1,1,1,1,2
47156,San Vicente del Palacio,0,0,0,0,0,0,0,0
47157,Sardón de Duero,3,4,5,5,6,5,5,5
47158,"Seca, La",2,2,3,3,2,3,2,0
47159,Serrada,0,0,1,1,0,0,0,0
47160,Siete Iglesias de Trabancos,0,0,1,1,2,1,4,5
47161,Simancas,6,5,5,5,9,10,12,12
47162,Tamariz de Campos,0,0,0,0,0,0,0,0
47163,Tiedra,1,1,1,1,1,1,1,1
47164,Tordehumos,0,0,0,0,0,0,0,0
47165,Tordesillas,20,19,21,23,27,24,25,31
47166,Torrecilla de la Abadesa,0,0,0,0,0,0,0,0
47167,Torrecilla de la Orden,0,0,0,0,0,0,0,0
47168,Torrecilla de la Torre,0,0,0,0,0,0,0,0
47169,Torre de Esgueva,0,0,0,0,0,0,0,0
47170,Torre de Peñafiel,0,0,0,0,0,0,0,0
47171,Torrelobatón,1,1,0,0,0,0,1,1
47172,Torrescárcela,1,1,1,1,1,1,0,0
47173,Traspinedo,2,2,2,2,2,1,1,2
47174,Trigueros del Valle,0,0,0,0,0,0,0,0
47175,Tudela de Duero,6,5,3,4,3,3,5,6
47176,"Unión de Campos, La",0,0,0,0,0,0,0,0
47177,Urones de Castroponce,0,0,0,0,0,0,0,0
47178,Urueña,3,3,3,3,3,3,3,3
47179,Valbuena de Duero,1,1,0,1,3,5,5,2
47180,Valdearcos de la Vega,0,0,0,0,0,0,0,0
47181,Valdenebro de los Valles,0,0,0,0,0,0,0,0
47182,Valdestillas,0,0,0,0,0,0,0,0
47183,Valdunquillo,0,0,0,0,0,0,0,0
47184,Valoria la Buena,1,1,1,1,1,2,3,3
47185,Valverde de Campos,0,0,0,0,0,0,0,0
47186,Valladolid,254,246,267,253,249,272,259,330
47187,Vega de Ruiponce,0,0,0,0,0,0,0,0
47188,Vega de Valdetronco,0,0,0,0,0,0,0,0
47189,Velascálvaro,0,0,0,0,0,0,0,0
47190,Velilla,0,0,0,0,0,0,0,0
47191,Velliza,3,3,3,3,3,3,4,3
47192,Ventosa de la Cuesta,0,0,0,0,0,0,0,0
47193,Viana de Cega,1,2,2,2,1,4,4,4
47194,Viloria,1,1,1,1,1,1,1,1
47195,Villabáñez,2,2,1,1,1,1,1,1
47196,Villabaruz de Campos,0,0,0,0,0,0,0,0
47197,Villabrágima,0,0,0,0,0,2,2,1
47198,Villacarralón,0,0,0,0,0,0,0,0
47199,Villacid de Campos,0,0,0,0,0,0,0,0
47200,Villaco,0,0,0,0,0,0,0,0
47203,Villafrades de Campos,0,0,0,0,0,0,0,0
47204,Villafranca de Duero,0,0,0,0,0,0,0,0
47205,Villafrechós,0,0,0,0,0,0,0,0
47206,Villafuerte,0,0,0,0,0,0,0,0
47207,Villagarcía de Campos,0,0,0,0,0,0,0,0
47208,Villagómez la Nueva,0,0,0,0,0,0,0,0
47209,Villalán de Campos,0,0,0,0,0,0,0,0
47210,Villalar de los Comuneros,2,2,2,2,2,2,1,2
47211,Villalba de la Loma,0,0,0,0,0,0,0,0
47212,Villalba de los Alcores,0,0,0,0,0,0,0,0
47213,Villalbarba,0,0,0,0,0,0,0,0
47214,Villalón de Campos,2,1,1,0,0,0,0,0
47215,Villamuriel de Campos,0,0,0,0,0,0,0,0
47216,Villán de Tordesillas,0,0,0,0,0,0,0,0
47217,Villanubla,1,2,2,1,2,7,4,4
47218,Villanueva de Duero,0,0,2,2,2,2,2,3
47219,Villanueva de la Condesa,0,0,0,0,0,0,0,0
47220,Villanueva de los Caballeros,0,0,0,0,0,0,0,0
47221,Villanueva de los Infantes,0,0,0,0,0,0,0,0
47222,Villanueva de San Mancio,1,1,1,1,0,0,0,0
47223,Villardefrades,0,0,0,0,0,0,0,0
47224,Villarmentero de Esgueva,0,0,0,0,0,0,0,0
47225,Villasexmir,4,3,3,3,2,3,4,4
47226,Villavaquerín,0,0,0,0,0,0,0,0
47227,Villavellid,0,0,0,0,0,0,0,0
47228,Villaverde de Medina,0,0,0,0,0,0,1,1
47229,Villavicencio de los Caballeros,0,0,0,0,0,0,0,0
47230,Wamba,0,0,0,0,0,0,0,0
47231,Zaratán,1,0,0,0,1,4,1,1
47232,"Zarza, La",0,0,0,0,0,0,1,1
48,Bizkaia,2025,1829,1928,1805,2074,2064,2545,2611
48001,Abadiño,3,3,4,3,3,3,5,4
48002,Abanto y Ciérvana-Abanto Zierbena,3,3,6,4,5,7,7,7
48003,Amorebieta-Etxano,3,3,3,2,3,5,6,6
48004,Amoroto,4,4,3,3,3,4,3,2
48005,Arakaldo,0,0,0,0,0,0,0,0
48006,Arantzazu,0,0,0,0,1,1,1,1
48007,Munitibar-Arbatzegi Gerrikaitz,1,0,0,0,0,0,0,1
48008,Artzentales,2,1,7,5,1,3,5,7
48009,Arrankudiaga-Zollo,5,5,6,6,6,5,5,5
48010,Arrieta,0,0,2,2,3,3,3,3
48011,Arrigorriaga,1,3,1,1,1,1,1,1
48012,Bakio,57,58,60,59,54,56,71,71
48013,Barakaldo,57,60,49,47,52,52,66,74
48014,Barrika,9,9,12,7,17,11,17,19
48015,Basauri,8,8,7,6,7,15,13,14
48016,Berango,8,8,6,7,10,10,16,12
48017,Bermeo,74,68,89,84,108,110,163,173
48018,Berriatua,1,1,1,1,3,2,3,3
48019,Berriz,3,3,4,3,2,2,3,5
48020,Bilbao,1005,877,911,857,972,975,1171,1134
48021,Busturia,16,15,17,14,21,16,29,31
48022,Karrantza Harana/Valle de Carranza,9,9,9,10,10,13,11,13
48023,Artea,1,1,1,1,1,2,2,2
48024,Zeanuri,3,2,2,1,1,1,3,4
48025,Zeberio,5,5,5,5,4,4,8,9
48026,Dima,6,6,7,7,9,9,13,14
48027,Durango,11,11,10,8,13,11,14,15
48028,Ea,15,14,13,10,19,20,17,18
48029,Etxebarri,0,0,0,0,0,0,0,1
48030,Etxebarria,1,1,1,1,1,0,1,1
48031,Elantxobe,7,7,8,8,10,10,14,18
48032,Elorrio,11,6,7,5,8,7,5,6
48033,Ereño,3,2,4,2,2,2,2,2
48034,Ermua,2,2,2,3,4,3,3,3
48035,Fruiz,1,1,1,1,2,2,2,2
48036,Galdakao,3,2,2,2,4,13,20,15
48037,Galdames,2,2,3,3,3,3,4,4
48038,Gamiz-Fika,4,3,6,5,5,5,5,4
48039,Garai,0,0,0,0,0,0,0,0
48040,Gatika,5,5,3,2,5,5,9,9
48041,Gautegiz Arteaga,12,10,13,13,15,19,26,34
48042,Gordexola,4,5,6,2,2,3,3,4
48043,Gorliz,28,25,28,22,22,22,27,32
48044,Getxo,119,106,108,114,122,105,136,147
48045,Güeñes,3,3,3,0,0,2,0,0
48046,Gernika-Lumo,9,11,9,14,15,19,24,26
48047,Gizaburuaga,3,3,3,3,3,3,3,3
48048,Ibarrangelu,11,9,9,7,10,10,14,17
48049,Ispaster,5,5,5,5,6,6,10,10
48050,Izurtza,0,0,0,0,0,1,1,1
48051,Lanestosa,0,0,0,0,0,0,1,1
48052,Larrabetzu,0,0,0,1,1,1,1,0
48053,Laukiz,3,2,1,0,4,3,8,5
48054,Leioa,15,15,14,11,12,11,14,15
48055,Lemoa,1,1,1,1,0,1,0,1
48056,Lemoiz,5,5,5,5,5,7,9,11
48057,Lekeitio,51,45,59,55,68,57,72,75
48058,Mallabia,3,3,3,3,4,5,5,5
48059,Mañaria,0,2,3,3,3,3,2,1
48060,Markina-Xemein,5,6,6,5,5,8,12,17
48061,Maruri-Jatabe,4,0,1,2,2,3,3,3
48062,Mendata,2,2,2,2,2,2,2,2
48063,Mendexa,4,3,4,4,8,8,8,16
48064,Meñaka,0,0,0,0,0,0,1,1
48065,Ugao-Miraballes,4,4,3,3,2,2,3,5
48066,Morga,0,0,0,0,1,1,1,1
48067,Muxika,3,1,2,1,2,3,4,4
48068,Mundaka,49,46,49,45,55,55,61,70
48069,Mungia,14,18,16,16,18,21,22,22
48070,Aulesti,2,3,5,3,9,6,5,6
48071,Muskiz,2,3,2,1,2,3,4,3
48072,Otxandio,6,5,5,4,4,6,8,8
48073,Ondarroa,8,7,7,7,10,11,18,16
48074,Urduña/Orduña,11,11,13,14,14,14,13,14
48075,Orozko,6,6,5,4,4,3,3,3
48076,Sukarrieta,14,12,13,13,14,14,17,9
48077,Plentzia,29,25,27,17,29,30,35,40
48078,Portugalete,32,25,24,21,26,25,25,26
48079,Errigoiti,0,0,0,0,0,0,0,0
48080,Valle de Trápaga-Trapagaran,8,7,7,8,9,8,10,10
48081,Lezama,6,3,1,1,3,3,4,5
48082,Santurtzi,21,23,13,15,13,10,10,12
48083,Ortuella,2,2,5,5,3,3,6,6
48084,Sestao,11,9,9,9,11,11,12,16
48085,Sopela,59,50,54,53,51,54,72,77
48086,Sopuerta,6,8,17,18,17,8,15,18
48087,Trucios-Turtzioz,5,4,5,9,10,8,6,4
48088,Ubide,0,0,0,0,0,0,0,0
48089,Urduliz,4,5,7,6,8,7,6,8
48090,Balmaseda,4,2,2,0,0,1,1,1
48091,Atxondo,1,3,3,1,1,1,1,1
48092,Bedia,0,0,0,0,0,0,1,1
48093,Areatza,0,1,3,3,3,3,3,3
48094,Igorre,0,0,0,0,0,1,1,1
48095,Zaldibar,0,0,0,0,0,0,0,0
48096,Zalla,4,5,2,4,2,2,2,2
48097,Zaratamo,1,1,1,0,0,1,1,1
48901,Derio,14,13,12,11,12,2,2,3
48902,Erandio,11,14,12,13,14,11,15,14
48903,Loiu,7,5,6,3,6,5,3,6
48904,Sondika,21,15,18,16,9,11,11,13
48905,Zamudio,1,2,2,1,1,1,1,2
48906,Forua,4,2,2,1,2,1,1,3
48907,Kortezubi,5,5,5,4,6,5,6,5
48908,Murueta,0,0,0,0,0,0,1,1
48909,Nabarniz,0,0,0,0,0,0,0,0
48910,Iurreta,3,4,2,6,6,6,10,4
48911,Ajangiz,2,2,2,2,2,3,2,3
48912,Alonsotegi,0,0,0,0,0,0,0,0
48913,Zierbena,5,4,7,7,7,7,14,14
48914,Arratzu,1,1,0,0,2,3,2,2
48915,Ziortza-Bolibar,3,4,5,3,4,4,4,8
49,Zamora,375,344,399,393,422,411,455,489
49002,Abezames,0,0,0,0,0,0,0,0
49003,Alcañices,0,0,0,0,1,1,1,1
49004,Alcubilla de Nogales,0,0,0,0,0,0,0,0
49005,Alfaraz de Sayago,0,0,0,0,0,0,0,0
49006,Algodre,0,0,0,0,0,0,0,0
49007,Almaraz de Duero,0,0,0,0,0,0,0,0
49008,Almeida de Sayago,0,0,0,0,0,0,1,3
49009,Andavías,1,1,1,1,1,1,1,1
49010,Arcenillas,0,0,0,0,0,0,0,0
49011,Arcos de la Polvorosa,0,1,1,1,1,1,0,0
49012,Argañín,0,0,0,0,0,0,0,0
49013,Argujillo,0,0,0,0,0,0,0,0
49014,Arquillinos,0,0,0,0,0,0,0,0
49015,Arrabalde,0,0,0,0,0,0,0,0
49016,Aspariegos,1,1,1,1,1,1,2,1
49017,Asturianos,0,0,0,0,0,0,0,1
49018,Ayoó de Vidriales,0,0,0,0,0,0,1,4
49019,Barcial del Barco,0,0,0,0,0,0,0,0
49020,Belver de los Montes,0,0,0,0,0,0,0,0
49021,Benavente,7,6,7,6,7,8,10,9
49022,Benegiles,0,0,0,0,0,0,0,0
49023,Bermillo de Sayago,6,6,6,6,2,4,3,3
49024,"Bóveda de Toro, La",0,0,0,0,0,0,0,0
49025,Bretó,0,0,0,0,0,0,0,0
49026,Bretocino,0,0,0,0,0,0,0,0
49027,Brime de Sog,0,0,0,0,0,0,0,0
49028,Brime de Urz,0,0,0,0,0,0,0,0
49029,Burganes de Valverde,0,0,0,0,0,0,0,0
49030,Bustillo del Oro,0,0,0,0,0,0,0,0
49031,Cabañas de Sayago,0,0,0,0,0,0,0,0
49032,Calzadilla de Tera,1,3,3,3,3,2,5,5
49033,Camarzana de Tera,0,0,0,0,1,1,1,1
49034,Cañizal,0,1,1,1,1,1,1,1
49035,Cañizo,0,0,0,0,0,0,0,0
49036,Carbajales de Alba,0,0,0,0,0,0,0,0
49037,Carbellino,0,0,0,0,0,0,0,0
49038,Casaseca de Campeán,1,1,1,2,2,2,2,2
49039,Casaseca de las Chanas,0,0,0,0,0,0,0,0
49040,Castrillo de la Guareña,0,0,0,0,0,0,0,0
49041,Castrogonzalo,0,0,0,0,0,0,0,0
49042,Castronuevo,0,0,0,0,0,0,0,0
49043,Castroverde de Campos,0,0,0,0,0,0,0,1
49044,Cazurra,1,0,2,1,0,0,0,0
49046,Cerecinos de Campos,0,0,0,0,0,0,0,0
49047,Cerecinos del Carrizal,0,0,0,0,0,0,0,0
49048,Cernadilla,0,0,0,0,0,0,0,0
49050,Cobreros,4,3,4,4,5,7,10,10
49052,Coomonte,1,1,1,1,1,2,2,2
49053,Coreses,1,1,2,2,2,3,5,7
49054,Corrales del Vino,0,0,0,0,2,2,2,2
49055,Cotanes del Monte,0,0,0,0,0,0,0,0
49056,Cubillos,0,0,0,0,0,0,0,0
49057,Cubo de Benavente,0,0,0,0,0,0,0,0
49058,"Cubo de Tierra del Vino, El",0,0,0,0,0,0,0,0
49059,Cuelgamures,0,0,0,0,0,0,0,0
49061,Entrala,0,0,0,0,0,0,0,0
49062,Espadañedo,0,0,0,0,0,0,0,0
49063,Faramontanos de Tábara,0,0,0,0,0,0,1,1
49064,Fariza,2,1,1,1,2,2,5,5
49065,Fermoselle,15,16,19,20,20,19,11,10
49066,Ferreras de Abajo,0,0,2,0,0,0,0,0
49067,Ferreras de Arriba,2,6,6,6,6,4,3,3
49068,Ferreruela,0,0,0,0,0,0,0,0
49069,Figueruela de Arriba,2,2,2,2,2,2,2,2
49071,Fonfría,7,7,7,8,7,6,6,6
49075,Fresno de la Polvorosa,0,0,0,0,0,0,0,0
49076,Fresno de la Ribera,0,0,0,0,0,0,0,0
49077,Fresno de Sayago,0,0,0,0,0,0,0,0
49078,Friera de Valverde,0,0,0,0,0,0,0,0
49079,Fuente Encalada,0,0,0,0,0,0,0,0
49080,Fuentelapeña,0,0,0,0,0,0,0,0
49081,Fuentesaúco,1,0,1,1,0,0,0,0
49082,Fuentes de Ropel,0,0,0,0,0,0,0,0
49083,Fuentesecas,0,0,0,0,0,0,0,0
49084,Fuentespreadas,1,0,0,0,0,0,0,0
49085,Galende,28,27,30,27,28,27,26,29
49086,Gallegos del Pan,0,0,0,0,0,0,0,0
49087,Gallegos del Río,0,0,0,0,0,0,0,0
49088,Gamones,0,0,0,0,0,0,0,0
49090,Gema,0,0,0,0,0,0,0,0
49091,Granja de Moreruela,0,0,0,0,0,0,0,0
49092,Granucillo,0,0,0,0,0,0,0,0
49093,Guarrate,0,0,0,0,0,0,0,0
49094,Hermisende,0,1,1,1,1,2,2,2
49095,"Hiniesta, La",0,0,0,0,0,0,0,0
49096,Jambrina,0,0,0,0,0,0,0,0
49097,Justel,0,0,0,0,0,0,0,0
49098,Losacino,1,1,1,1,1,1,1,1
49099,Losacio,1,1,1,1,1,1,1,1
49100,Lubián,2,2,3,5,7,6,6,5
49101,Luelmo,0,0,0,0,0,0,0,0
49102,"Maderal, El",0,0,0,0,0,0,0,0
49103,Madridanos,0,0,0,0,0,0,0,0
49104,Mahide,4,4,4,4,4,4,3,4
49105,Maire de Castroponce,0,0,0,0,0,0,0,0
49107,Malva,0,0,0,0,0,0,0,0
49108,Manganeses de la Lampreana,0,1,2,2,2,2,2,2
49109,Manganeses de la Polvorosa,0,0,0,0,0,0,0,0
49110,Manzanal de Arriba,1,1,1,1,1,1,2,2
49111,Manzanal del Barco,0,0,0,0,0,0,0,0
49112,Manzanal de los Infantes,0,0,0,1,1,2,1,1
49113,Matilla de Arzón,0,0,0,0,0,0,0,0
49114,Matilla la Seca,0,0,0,0,0,0,0,0
49115,Mayalde,0,0,0,0,0,0,0,0
49116,Melgar de Tera,0,0,0,0,0,0,0,1
49117,Micereces de Tera,3,3,7,8,8,8,7,7
49118,Milles de la Polvorosa,0,0,0,0,0,0,0,0
49119,Molacillos,0,0,0,0,0,0,0,0
49120,Molezuelas de la Carballeda,0,0,0,0,0,0,0,0
49121,Mombuey,0,0,0,0,0,0,0,0
49122,Monfarracinos,0,0,0,0,0,0,1,1
49123,Montamarta,2,1,2,2,1,0,0,0
49124,Moral de Sayago,0,0,0,0,1,2,2,2
49125,Moraleja del Vino,0,0,0,0,0,0,1,1
49126,Moraleja de Sayago,0,0,0,0,0,0,0,0
49127,Morales del Vino,2,3,1,1,1,1,0,0
49128,Morales de Rey,1,1,1,1,1,1,1,1
49129,Morales de Toro,0,0,0,0,0,0,0,0
49130,Morales de Valverde,0,0,0,0,0,0,0,0
49131,Moralina,3,2,2,2,1,3,2,2
49132,Moreruela de los Infanzones,0,0,0,1,1,1,1,1
49133,Moreruela de Tábara,0,0,0,0,0,0,0,0
49134,Muelas de los Caballeros,4,4,3,3,3,3,4,2
49135,Muelas del Pan,3,3,6,4,6,6,6,3
49136,Muga de Sayago,0,0,0,0,0,0,0,0
49137,Navianos de Valverde,0,0,0,0,0,0,0,0
49138,Olmillos de Castro,0,0,0,0,0,0,0,0
49139,Otero de Bodas,0,0,0,0,0,2,1,1
49141,Pajares de la Lampreana,2,2,2,2,2,2,2,2
49142,Palacios del Pan,0,0,0,0,0,0,0,0
49143,Palacios de Sanabria,3,3,3,3,3,2,3,6
49145,Pedralba de la Pradería,0,0,0,0,0,0,0,0
49146,"Pego, El",0,0,0,0,0,0,0,0
49147,Peleagonzalo,0,0,0,0,0,0,0,0
49148,Peleas de Abajo,0,0,0,0,0,0,0,0
49149,Peñausende,0,0,0,0,0,0,0,0
49150,Peque,1,1,1,1,1,1,1,1
49151,"Perdigón, El",1,1,1,1,1,1,2,2
49152,Pereruela,7,6,5,4,4,2,5,9
49153,Perilla de Castro,1,1,1,1,1,1,1,1
49154,Pías,0,0,0,0,0,0,0,0
49155,Piedrahita de Castro,0,0,0,0,0,0,0,0
49156,Pinilla de Toro,0,0,0,0,0,0,0,0
49157,Pino del Oro,0,0,0,0,0,0,0,0
49158,"Piñero, El",0,0,0,1,0,0,0,0
49159,Pobladura del Valle,0,0,0,0,0,0,0,0
49160,Pobladura de Valderaduey,0,0,0,0,0,0,0,0
49162,Porto,0,0,1,1,1,1,0,0
49163,Pozoantiguo,0,0,0,0,0,0,0,0
49164,Pozuelo de Tábara,0,0,0,0,0,0,0,1
49165,Prado,0,0,0,0,0,0,0,0
49166,Puebla de Sanabria,4,4,7,7,15,14,16,13
49167,Pueblica de Valverde,0,0,0,0,0,0,0,0
49168,Quintanilla del Monte,0,0,0,0,0,0,0,0
49169,Quintanilla del Olmo,0,0,0,0,0,0,0,0
49170,Quintanilla de Urz,0,0,0,0,0,0,0,0
49171,Quiruelas de Vidriales,0,0,0,0,0,0,0,0
49172,Rabanales,0,0,0,0,0,0,0,0
49173,Rábano de Aliste,0,0,0,0,0,0,0,0
49174,Requejo,0,0,0,1,2,2,2,1
49175,Revellinos,0,0,0,0,0,0,0,0
49176,Riofrío de Aliste,2,1,1,1,1,1,1,1
49177,Rionegro del Puente,0,0,0,0,0,0,0,0
49178,Roales,0,0,0,0,1,1,1,1
49179,Robleda-Cervantes,8,8,8,9,8,8,8,3
49180,Roelos de Sayago,0,0,0,0,0,0,0,0
49181,Rosinos de la Requejada,2,2,2,2,1,1,1,1
49183,Salce,1,1,1,1,1,1,1,1
49184,Samir de los Caños,0,0,0,0,0,0,0,0
49185,San Agustín del Pozo,0,0,0,0,0,0,0,0
49186,San Cebrián de Castro,0,0,0,0,0,0,1,0
49187,San Cristóbal de Entreviñas,0,0,0,0,0,1,1,1
49188,San Esteban del Molar,0,0,0,0,0,0,0,0
49189,San Justo,16,12,13,12,7,6,7,7
49190,San Martín de Valderaduey,0,0,0,0,0,0,0,0
49191,San Miguel de la Ribera,0,0,0,0,0,0,0,0
49192,San Miguel del Valle,0,0,0,0,0,0,0,0
49193,San Pedro de Ceque,0,2,2,3,3,3,4,4
49194,San Pedro de la Nave-Almendra,0,0,0,0,0,0,0,0
49197,Santa Clara de Avedillo,0,0,0,0,0,0,0,0
49199,Santa Colomba de las Monjas,0,0,0,0,0,0,0,0
49200,Santa Cristina de la Polvorosa,0,0,0,0,0,1,1,1
49201,Santa Croya de Tera,1,1,0,0,0,0,0,0
49202,Santa Eufemia del Barco,0,0,0,0,0,0,0,0
49203,Santa María de la Vega,0,0,0,0,0,0,0,0
49204,Santa María de Valverde,0,0,0,0,0,0,0,0
49205,Santibáñez de Tera,0,0,0,0,0,0,0,0
49206,Santibáñez de Vidriales,1,0,0,0,0,0,0,0
49207,Santovenia,0,0,0,0,0,0,0,0
49208,San Vicente de la Cabeza,0,0,0,0,0,1,0,0
49209,San Vitero,5,4,5,5,5,5,5,5
49210,Sanzoles,0,0,0,0,0,0,0,0
49214,Tábara,2,2,4,3,3,1,1,1
49216,Tapioles,0,0,0,0,0,0,0,0
49219,Toro,8,8,9,11,11,12,20,20
49220,"Torre del Valle, La",1,1,1,1,1,1,1,1
49221,Torregamones,0,1,1,1,1,1,1,1
49222,Torres del Carrizal,1,1,0,0,0,0,0,0
49223,Trabazos,1,1,1,1,1,1,1,1
49224,Trefacio,11,11,15,17,20,21,22,26
49225,Uña de Quintana,0,0,0,0,0,0,0,0
49226,Vadillo de la Guareña,3,3,3,0,0,0,0,0
49227,Valcabado,0,0,0,0,0,0,0,0
49228,Valdefinjas,0,0,0,0,0,0,0,0
49229,Valdescorriel,0,0,0,0,0,0,0,0
49230,Vallesa de la Guareña,0,0,0,0,0,0,0,0
49231,Vega de Tera,0,0,0,0,0,0,0,0
49232,Vega de Villalobos,1,1,1,0,0,0,0,0
49233,Vegalatrave,0,0,0,0,0,0,0,0
49234,Venialbo,0,0,0,0,0,0,0,0
49235,Vezdemarbán,1,1,1,1,1,1,1,1
49236,Vidayanes,0,0,0,0,0,0,0,0
49237,Videmala,0,0,0,0,0,0,0,0
49238,Villabrázaro,0,0,0,0,0,0,2,2
49239,Villabuena del Puente,0,0,0,0,0,0,0,0
49240,Villadepera,1,1,1,1,1,1,1,1
49241,Villaescusa,0,0,0,0,0,0,0,0
49242,Villafáfila,0,0,0,0,0,0,0,0
49243,Villaferrueña,0,0,0,0,0,0,0,0
49244,Villageriz,0,0,0,0,0,0,0,0
49245,Villalazán,0,0,0,0,0,0,0,0
49246,Villalba de la Lampreana,0,1,1,1,0,0,0,0
49247,Villalcampo,0,0,0,0,0,0,0,0
49248,Villalobos,0,0,0,1,1,1,1,1
49249,Villalonso,0,0,0,0,0,0,0,0
49250,Villalpando,5,6,6,6,5,5,5,6
49251,Villalube,0,0,0,0,0,0,0,0
49252,Villamayor de Campos,0,0,0,5,5,5,5,6
49255,Villamor de los Escuderos,2,2,2,2,2,2,0,0
49256,Villanázar,0,0,0,0,0,0,0,0
49257,Villanueva de Azoague,0,0,0,0,0,0,0,0
49258,Villanueva de Campeán,0,0,0,0,0,0,0,0
49259,Villanueva de las Peras,0,0,0,0,0,0,0,0
49260,Villanueva del Campo,0,0,0,0,0,0,0,0
49261,Villaralbo,4,1,3,1,4,2,3,2
49262,Villardeciervos,0,0,0,0,0,0,1,1
49263,Villar de Fallaves,0,0,0,0,0,0,0,0
49264,Villar del Buey,1,1,1,1,9,4,4,3
49265,Villardiegua de la Ribera,0,0,0,0,0,0,0,0
49266,Villárdiga,0,0,0,0,0,0,0,0
49267,Villardondiego,0,0,0,0,0,0,0,0
49268,Villarrín de Campos,0,0,0,1,1,1,1,2
49269,Villaseco del Pan,1,1,1,1,1,1,1,2
49270,Villavendimio,0,0,0,0,0,0,0,0
49271,Villaveza del Agua,0,0,0,0,0,0,0,0
49272,Villaveza de Valverde,0,0,0,0,0,0,0,0
49273,Viñas,0,0,0,0,0,0,0,0
49275,Zamora,168,140,162,151,162,154,176,201
50,Zaragoza,980,919,911,854,921,996,993,1253
50001,Abanto,0,0,0,0,0,0,0,0
50002,Acered,0,0,0,0,0,0,0,0
50003,Agón,0,0,0,0,0,0,0,0
50004,Aguarón,1,1,1,1,1,1,1,1
50005,Aguilón,0,0,0,0,0,0,0,0
50006,Ainzón,1,1,1,1,1,1,1,1
50007,Aladrén,0,0,0,0,0,0,0,0
50008,Alagón,3,5,3,2,3,2,3,2
50009,Alarba,0,0,0,0,0,0,0,0
50010,Alberite de San Juan,0,0,0,0,0,0,0,0
50011,Albeta,1,1,1,1,1,1,1,1
50012,Alborge,0,0,0,0,0,0,0,0
50013,Alcalá de Ebro,1,1,1,1,1,1,1,1
50014,Alcalá de Moncayo,6,5,6,7,7,6,5,5
50015,Alconchel de Ariza,0,0,0,0,0,0,0,0
50016,Aldehuela de Liestos,0,0,0,0,0,0,0,0
50017,Alfajarín,0,0,0,0,0,0,1,1
50018,Alfamén,0,0,0,0,0,0,0,0
50019,Alforque,1,1,0,0,0,1,1,1
50020,Alhama de Aragón,9,5,12,11,14,14,14,15
50021,Almochuel,0,0,0,0,0,0,0,0
50022,"Almolda, La",1,1,1,1,1,1,1,1
50023,Almonacid de la Cuba,0,0,0,0,0,0,0,0
50024,Almonacid de la Sierra,3,4,4,5,5,5,5,5
50025,"Almunia de Doña Godina, La",0,0,0,0,1,1,2,1
50026,Alpartir,0,0,0,0,0,0,0,0
50027,Ambel,1,1,1,1,1,1,1,1
50028,Anento,0,0,0,0,0,0,0,0
50029,Aniñón,4,5,4,4,5,4,4,4
50030,Añón de Moncayo,6,6,6,6,6,6,7,7
50031,Aranda de Moncayo,0,0,0,0,0,0,0,0
50032,Arándiga,0,0,0,0,0,0,0,0
50033,Ardisa,1,1,1,1,1,1,1,1
50034,Ariza,2,2,2,4,3,2,3,3
50035,Artieda,0,0,0,0,0,0,0,0
50036,Asín,1,2,1,1,1,1,0,0
50037,Atea,0,0,0,0,0,0,0,0
50038,Ateca,2,1,3,3,6,6,9,6
50039,Azuara,1,1,1,2,2,2,2,2
50040,Badules,0,0,0,0,0,0,0,0
50041,Bagüés,0,0,0,0,0,0,0,0
50042,Balconchán,0,0,0,0,0,0,0,0
50043,Bárboles,0,0,0,0,0,0,0,0
50044,Bardallur,1,1,1,1,0,0,0,0
50045,Belchite,1,1,0,0,0,0,0,1
50046,Belmonte de Gracián,0,0,0,0,0,0,0,0
50047,Berdejo,0,0,0,0,0,0,0,0
50048,Berrueco,0,0,0,0,0,0,0,0
50050,Bijuesca,0,0,0,0,0,0,0,1
50051,Biota,0,0,0,0,1,1,1,1
50052,Bisimbre,0,1,1,1,1,1,1,0
50053,Boquiñeni,1,1,1,1,1,1,1,1
50054,Bordalba,1,1,1,1,1,1,1,0
50055,Borja,2,2,4,6,6,10,8,9
50056,Botorrita,1,1,1,1,1,1,1,1
50057,Brea de Aragón,0,0,0,0,0,0,0,0
50058,Bubierca,0,0,0,0,0,0,0,0
50059,Bujaraloz,0,0,0,0,0,0,0,0
50060,Bulbuente,1,1,1,0,0,2,1,2
50061,Bureta,0,0,0,0,0,0,0,0
50062,"Burgo de Ebro, El",1,0,2,2,3,2,2,2
50063,"Buste, El",0,0,0,0,0,0,0,0
50064,Cabañas de Ebro,0,0,0,0,0,0,0,0
50065,Cabolafuente,0,0,0,0,0,0,0,0
50066,Cadrete,0,2,2,0,1,1,0,0
